time,x,y,x_m,y_m,field_length_m,field_width_m,field_type,player
3792.44,0.7,0.16,73.5,10.88,105.0,68.0,11v11,Player21
3806.04,0.45,0.01,47.25,0.68,105.0,68.0,11v11,Player21
3806.6,0.41,0.01,43.05,0.68,105.0,68.0,11v11,Player21
3812.04,0.3,0.07,31.5,4.760000000000001,105.0,68.0,11v11,Player21
3816.84,0.33,0.16,34.65,10.88,105.0,68.0,11v11,Player21
3832.16,0.41,0.39,43.05,26.52,105.0,68.0,11v11,Player21
3834.24,0.45,0.33,47.25,22.44,105.0,68.0,11v11,Player21
4027.0,0.42,0.47,44.1,31.959999999999997,105.0,68.0,11v11,Player21
4031.92,0.57,0.27,59.849999999999994,18.36,105.0,68.0,11v11,Player21
4100.92,0.7,0.27,73.5,18.36,105.0,68.0,11v11,Player21
4119.0,0.15,0.3,15.75,20.4,105.0,68.0,11v11,Player21
4119.8,0.14,0.3,14.700000000000001,20.4,105.0,68.0,11v11,Player21
4122.12,0.16,0.34,16.8,23.12,105.0,68.0,11v11,Player21
4123.2,0.16,0.33,16.8,22.44,105.0,68.0,11v11,Player21
4130.44,0.27,0.09,28.35,6.12,105.0,68.0,11v11,Player21
4366.68,0.24,0.26,25.2,17.68,105.0,68.0,11v11,Player21
4367.76,0.24,0.25,25.2,17.0,105.0,68.0,11v11,Player21
4381.4,0.5,0.34,52.5,23.12,105.0,68.0,11v11,Player21
4383.6,0.56,0.28,58.800000000000004,19.040000000000003,105.0,68.0,11v11,Player21
4539.76,0.51,0.41,53.550000000000004,27.88,105.0,68.0,11v11,Player21
4539.92,0.51,0.41,53.550000000000004,27.88,105.0,68.0,11v11,Player21
4550.04,0.51,0.28,53.550000000000004,19.040000000000003,105.0,68.0,11v11,Player21
4552.64,0.57,0.33,59.849999999999994,22.44,105.0,68.0,11v11,Player21
4592.76,0.6,0.52,63.0,35.36,105.0,68.0,11v11,Player21
4594.32,0.58,0.53,60.9,36.04,105.0,68.0,11v11,Player21
4793.68,0.27,0.73,28.35,49.64,105.0,68.0,11v11,Player21
4794.4,0.28,0.76,29.400000000000002,51.68,105.0,68.0,11v11,Player21
4797.4,0.37,0.79,38.85,53.72,105.0,68.0,11v11,Player21
4800.08,0.42,0.64,44.1,43.52,105.0,68.0,11v11,Player21
5027.64,0.37,0.1,38.85,6.800000000000001,105.0,68.0,11v11,Player21
5031.68,0.47,0.05,49.349999999999994,3.4000000000000004,105.0,68.0,11v11,Player21
5031.68,0.47,0.05,49.349999999999994,3.4000000000000004,105.0,68.0,11v11,Player21
5096.92,0.71,0.19,74.55,12.92,105.0,68.0,11v11,Player21
5100.32,0.73,0.22,76.64999999999999,14.96,105.0,68.0,11v11,Player21
5170.88,0.39,0.82,40.95,55.76,105.0,68.0,11v11,Player21
5175.08,0.48,0.87,50.4,59.16,105.0,68.0,11v11,Player21
5184.32,0.5,0.82,52.5,55.76,105.0,68.0,11v11,Player21
5184.72,0.51,0.83,53.550000000000004,56.44,105.0,68.0,11v11,Player21
5197.92,0.61,0.73,64.05,49.64,105.0,68.0,11v11,Player21
5198.92,0.63,0.71,66.15,48.28,105.0,68.0,11v11,Player21
5209.32,0.75,0.44,78.75,29.92,105.0,68.0,11v11,Player21
5210.6,0.75,0.47,78.75,31.959999999999997,105.0,68.0,11v11,Player21
5330.56,0.35,0.43,36.75,29.24,105.0,68.0,11v11,Player21
5332.68,0.39,0.37,40.95,25.16,105.0,68.0,11v11,Player21
5337.12,0.49,0.21,51.449999999999996,14.28,105.0,68.0,11v11,Player21
5339.8,0.53,0.27,55.650000000000006,18.36,105.0,68.0,11v11,Player21
5353.0,0.69,0.22,72.44999999999999,14.96,105.0,68.0,11v11,Player21
5355.68,0.71,0.24,74.55,16.32,105.0,68.0,11v11,Player21
5403.68,0.37,0.74,38.85,50.32,105.0,68.0,11v11,Player21
5449.2,0.28,0.75,29.400000000000002,51.0,105.0,68.0,11v11,Player21
5453.52,0.53,0.83,55.650000000000006,56.44,105.0,68.0,11v11,Player21
5456.52,0.66,0.94,69.3,63.919999999999995,105.0,68.0,11v11,Player21
5460.32,0.73,0.81,76.64999999999999,55.080000000000005,105.0,68.0,11v11,Player21
5594.96,0.57,0.25,59.849999999999994,17.0,105.0,68.0,11v11,Player21
5595.92,0.57,0.25,59.849999999999994,17.0,105.0,68.0,11v11,Player21
5645.6,0.61,0.43,64.05,29.24,105.0,68.0,11v11,Player21
5702.16,0.44,0.77,46.2,52.36,105.0,68.0,11v11,Player21
5704.6,0.42,0.72,44.1,48.96,105.0,68.0,11v11,Player21
0.12,0.55,0.43,44.0,21.5,80.0,50.0,8v8,Player21
0.12,0.55,0.43,44.0,21.5,80.0,50.0,8v8,Player21
3.84,0.49,0.47,39.2,23.5,80.0,50.0,8v8,Player21
7.64,0.4,0.73,32.0,36.5,80.0,50.0,8v8,Player21
148.12,0.58,0.52,46.4,26.0,80.0,50.0,8v8,Player21
151.2,0.57,0.53,45.599999999999994,26.5,80.0,50.0,8v8,Player21
274.52,0.53,0.29,42.400000000000006,14.499999999999998,80.0,50.0,8v8,Player21
274.52,0.53,0.29,42.400000000000006,14.499999999999998,80.0,50.0,8v8,Player21
274.52,0.53,0.29,42.400000000000006,14.499999999999998,80.0,50.0,8v8,Player21
290.64,0.2,0.11,16.0,5.5,80.0,50.0,8v8,Player21
290.64,0.2,0.11,16.0,5.5,80.0,50.0,8v8,Player21
308.96,0.19,0.27,15.2,13.5,80.0,50.0,8v8,Player21
310.12,0.2,0.3,16.0,15.0,80.0,50.0,8v8,Player21
432.04,0.76,0.65,60.8,32.5,80.0,50.0,8v8,Player21
505.44,0.01,0.95,0.8,47.5,80.0,50.0,8v8,Player21
589.64,0.93,0.39,74.4,19.5,80.0,50.0,8v8,Player21
590.88,0.91,0.35,72.8,17.5,80.0,50.0,8v8,Player21
594.8,0.8,0.12,64.0,6.0,80.0,50.0,8v8,Player21
594.8,0.8,0.12,64.0,6.0,80.0,50.0,8v8,Player21
808.64,0.44,0.25,35.2,12.5,80.0,50.0,8v8,Player21
811.72,0.41,0.15,32.8,7.5,80.0,50.0,8v8,Player21
843.44,0.44,0.21,35.2,10.5,80.0,50.0,8v8,Player21
845.12,0.47,0.23,37.599999999999994,11.5,80.0,50.0,8v8,Player21
852.72,0.42,0.2,33.6,10.0,80.0,50.0,8v8,Player21
854.48,0.42,0.24,33.6,12.0,80.0,50.0,8v8,Player21
909.84,0.55,0.6,44.0,30.0,80.0,50.0,8v8,Player21
909.84,0.55,0.6,44.0,30.0,80.0,50.0,8v8,Player21
913.4,0.6,0.57,48.0,28.499999999999996,80.0,50.0,8v8,Player21
919.84,0.59,0.39,47.199999999999996,19.5,80.0,50.0,8v8,Player21
923.4,0.48,0.32,38.4,16.0,80.0,50.0,8v8,Player21
925.84,0.44,0.42,35.2,21.0,80.0,50.0,8v8,Player21
932.8,0.38,0.75,30.4,37.5,80.0,50.0,8v8,Player21
932.8,0.38,0.75,30.4,37.5,80.0,50.0,8v8,Player21
948.8,0.31,0.33,24.8,16.5,80.0,50.0,8v8,Player21
949.16,0.31,0.34,24.8,17.0,80.0,50.0,8v8,Player21
950.64,0.28,0.34,22.400000000000002,17.0,80.0,50.0,8v8,Player21
952.48,0.29,0.33,23.2,16.5,80.0,50.0,8v8,Player21
953.84,0.3,0.38,24.0,19.0,80.0,50.0,8v8,Player21
969.56,0.35,0.5,28.0,25.0,80.0,50.0,8v8,Player21
970.64,0.34,0.53,27.200000000000003,26.5,80.0,50.0,8v8,Player21
1096.48,0.45,0.53,36.0,26.5,80.0,50.0,8v8,Player21
1096.48,0.45,0.53,36.0,26.5,80.0,50.0,8v8,Player21
1102.28,0.36,0.82,28.799999999999997,41.0,80.0,50.0,8v8,Player21
1103.12,0.34,0.82,27.200000000000003,41.0,80.0,50.0,8v8,Player21
1104.96,0.28,0.83,22.400000000000002,41.5,80.0,50.0,8v8,Player21
1106.28,0.27,0.8,21.6,40.0,80.0,50.0,8v8,Player21
1136.28,0.63,0.97,50.4,48.5,80.0,50.0,8v8,Player21
1141.08,0.42,0.96,33.6,48.0,80.0,50.0,8v8,Player21
1151.52,0.19,1.01,15.2,50.5,80.0,50.0,8v8,Player21
1159.28,0.17,0.98,13.600000000000001,49.0,80.0,50.0,8v8,Player21
1160.64,0.16,0.96,12.8,48.0,80.0,50.0,8v8,Player21
1233.24,0.77,0.63,61.6,31.5,80.0,50.0,8v8,Player21
1234.68,0.75,0.62,60.0,31.0,80.0,50.0,8v8,Player21
1383.6,0.09,0.85,7.199999999999999,42.5,80.0,50.0,8v8,Player21
1384.76,0.07,0.82,5.6000000000000005,41.0,80.0,50.0,8v8,Player21
1531.0,0.58,0.43,46.4,21.5,80.0,50.0,8v8,Player21
1531.0,0.58,0.43,46.4,21.5,80.0,50.0,8v8,Player21
1739.4,0.46,0.91,36.800000000000004,45.5,80.0,50.0,8v8,Player21
1739.4,0.46,0.91,36.800000000000004,45.5,80.0,50.0,8v8,Player21
1888.16,0.63,0.69,50.4,34.5,80.0,50.0,8v8,Player21
1888.16,0.63,0.69,50.4,34.5,80.0,50.0,8v8,Player21
1898.48,0.39,0.23,31.200000000000003,11.5,80.0,50.0,8v8,Player21
1899.84,0.39,0.22,31.200000000000003,11.0,80.0,50.0,8v8,Player21
1940.72,0.17,0.25,13.600000000000001,12.5,80.0,50.0,8v8,Player21
1942.2,0.13,0.23,10.4,11.5,80.0,50.0,8v8,Player21
2175.24,0.69,0.92,55.199999999999996,46.0,80.0,50.0,8v8,Player21
2175.24,0.69,0.92,55.199999999999996,46.0,80.0,50.0,8v8,Player21
2175.24,0.69,0.92,55.199999999999996,46.0,80.0,50.0,8v8,Player21
2439.76,0.5,0.48,40.0,24.0,80.0,50.0,8v8,Player21
2440.76,0.49,0.53,39.2,26.5,80.0,50.0,8v8,Player21
2569.4,0.49,0.25,39.2,12.5,80.0,50.0,8v8,Player21
2571.76,0.47,0.14,37.599999999999994,7.000000000000001,80.0,50.0,8v8,Player21
2702.08,0.91,0.5,72.8,25.0,80.0,50.0,8v8,Player21
2702.08,0.91,0.5,72.8,25.0,80.0,50.0,8v8,Player21
2729.2,0.5,0.57,40.0,28.499999999999996,80.0,50.0,8v8,Player21
2729.2,0.5,0.57,40.0,28.499999999999996,80.0,50.0,8v8,Player21
2732.04,0.46,0.41,36.800000000000004,20.5,80.0,50.0,8v8,Player21
2736.24,0.45,0.29,36.0,14.499999999999998,80.0,50.0,8v8,Player21
2786.44,0.6,0.69,48.0,34.5,80.0,50.0,8v8,Player21
2787.48,0.58,0.72,46.4,36.0,80.0,50.0,8v8,Player21
2914.52,0.34,0.33,27.200000000000003,16.5,80.0,50.0,8v8,Player21
2915.8,0.34,0.38,27.200000000000003,19.0,80.0,50.0,8v8,Player21
2926.6,0.6,0.75,48.0,37.5,80.0,50.0,8v8,Player21
2928.16,0.6,0.69,48.0,34.5,80.0,50.0,8v8,Player21
2951.8,0.69,0.08,55.199999999999996,4.0,80.0,50.0,8v8,Player21
2954.52,0.73,0.19,58.4,9.5,80.0,50.0,8v8,Player21
2975.8,0.51,0.29,40.8,14.499999999999998,80.0,50.0,8v8,Player21
2981.2,0.61,0.12,48.8,6.0,80.0,50.0,8v8,Player21
3143.76,0.52,0.39,41.6,19.5,80.0,50.0,8v8,Player21
3168.96,0.53,0.37,42.400000000000006,18.5,80.0,50.0,8v8,Player21
3168.96,0.53,0.37,42.400000000000006,18.5,80.0,50.0,8v8,Player21
3322.8,0.3,0.76,24.0,38.0,80.0,50.0,8v8,Player21
3326.96,0.44,0.79,35.2,39.5,80.0,50.0,8v8,Player21
3333.12,0.58,0.77,46.4,38.5,80.0,50.0,8v8,Player21
3337.0,0.65,0.54,52.0,27.0,80.0,50.0,8v8,Player21
3344.0,0.66,0.23,52.800000000000004,11.5,80.0,50.0,8v8,Player21
3347.36,0.64,0.25,51.2,12.5,80.0,50.0,8v8,Player21
3444.4,0.53,0.24,42.400000000000006,12.0,80.0,50.0,8v8,Player21
3448.64,0.59,0.44,47.199999999999996,22.0,80.0,50.0,8v8,Player21
3454.16,0.63,0.61,50.4,30.5,80.0,50.0,8v8,Player21
3459.52,0.68,0.3,54.400000000000006,15.0,80.0,50.0,8v8,Player21
3465.92,0.71,0.25,56.8,12.5,80.0,50.0,8v8,Player21
3468.12,0.69,0.32,55.199999999999996,16.0,80.0,50.0,8v8,Player21
3669.24,0.42,0.48,33.6,24.0,80.0,50.0,8v8,Player21
3672.6,0.46,0.56,36.800000000000004,28.000000000000004,80.0,50.0,8v8,Player21
3774.92,0.61,0.73,48.8,36.5,80.0,50.0,8v8,Player21
3775.64,0.61,0.71,48.8,35.5,80.0,50.0,8v8,Player21
3790.8,0.7,0.16,56.0,8.0,80.0,50.0,8v8,Player21
3792.44,0.7,0.16,56.0,8.0,80.0,50.0,8v8,Player21
3806.04,0.45,0.01,36.0,0.5,80.0,50.0,8v8,Player21
3806.6,0.41,0.01,32.8,0.5,80.0,50.0,8v8,Player21
3812.04,0.3,0.07,24.0,3.5000000000000004,80.0,50.0,8v8,Player21
3816.84,0.33,0.16,26.400000000000002,8.0,80.0,50.0,8v8,Player21
3832.16,0.41,0.39,32.8,19.5,80.0,50.0,8v8,Player21
3834.24,0.45,0.33,36.0,16.5,80.0,50.0,8v8,Player21
4027.0,0.42,0.47,33.6,23.5,80.0,50.0,8v8,Player21
4031.92,0.57,0.27,45.599999999999994,13.5,80.0,50.0,8v8,Player21
4100.92,0.7,0.27,56.0,13.5,80.0,50.0,8v8,Player21
4119.0,0.15,0.3,12.0,15.0,80.0,50.0,8v8,Player21
4119.8,0.14,0.3,11.200000000000001,15.0,80.0,50.0,8v8,Player21
4122.12,0.16,0.34,12.8,17.0,80.0,50.0,8v8,Player21
4123.2,0.16,0.33,12.8,16.5,80.0,50.0,8v8,Player21
4130.44,0.27,0.09,21.6,4.5,80.0,50.0,8v8,Player21
4366.68,0.24,0.26,19.2,13.0,80.0,50.0,8v8,Player21
4367.76,0.24,0.25,19.2,12.5,80.0,50.0,8v8,Player21
4381.4,0.5,0.34,40.0,17.0,80.0,50.0,8v8,Player21
4383.6,0.56,0.28,44.800000000000004,14.000000000000002,80.0,50.0,8v8,Player21
4539.76,0.51,0.41,40.8,20.5,80.0,50.0,8v8,Player21
4539.92,0.51,0.41,40.8,20.5,80.0,50.0,8v8,Player21
4550.04,0.51,0.28,40.8,14.000000000000002,80.0,50.0,8v8,Player21
4552.64,0.57,0.33,45.599999999999994,16.5,80.0,50.0,8v8,Player21
4592.76,0.6,0.52,48.0,26.0,80.0,50.0,8v8,Player21
4594.32,0.58,0.53,46.4,26.5,80.0,50.0,8v8,Player21
4793.68,0.27,0.73,21.6,36.5,80.0,50.0,8v8,Player21
4794.4,0.28,0.76,22.400000000000002,38.0,80.0,50.0,8v8,Player21
4797.4,0.37,0.79,29.6,39.5,80.0,50.0,8v8,Player21
4800.08,0.42,0.64,33.6,32.0,80.0,50.0,8v8,Player21
5027.64,0.37,0.1,29.6,5.0,80.0,50.0,8v8,Player21
5031.68,0.47,0.05,37.599999999999994,2.5,80.0,50.0,8v8,Player21
5031.68,0.47,0.05,37.599999999999994,2.5,80.0,50.0,8v8,Player21
5096.92,0.71,0.19,56.8,9.5,80.0,50.0,8v8,Player21
5100.32,0.73,0.22,58.4,11.0,80.0,50.0,8v8,Player21
5170.88,0.39,0.82,31.200000000000003,41.0,80.0,50.0,8v8,Player21
5175.08,0.48,0.87,38.4,43.5,80.0,50.0,8v8,Player21
5184.32,0.5,0.82,40.0,41.0,80.0,50.0,8v8,Player21
5184.72,0.51,0.83,40.8,41.5,80.0,50.0,8v8,Player21
5197.92,0.61,0.73,48.8,36.5,80.0,50.0,8v8,Player21
5198.92,0.63,0.71,50.4,35.5,80.0,50.0,8v8,Player21
5209.32,0.75,0.44,60.0,22.0,80.0,50.0,8v8,Player21
5210.6,0.75,0.47,60.0,23.5,80.0,50.0,8v8,Player21
5330.56,0.35,0.43,28.0,21.5,80.0,50.0,8v8,Player21
5332.68,0.39,0.37,31.200000000000003,18.5,80.0,50.0,8v8,Player21
5337.12,0.49,0.21,39.2,10.5,80.0,50.0,8v8,Player21
5339.8,0.53,0.27,42.400000000000006,13.5,80.0,50.0,8v8,Player21
5353.0,0.69,0.22,55.199999999999996,11.0,80.0,50.0,8v8,Player21
5355.68,0.71,0.24,56.8,12.0,80.0,50.0,8v8,Player21
5403.68,0.37,0.74,29.6,37.0,80.0,50.0,8v8,Player21
5449.2,0.28,0.75,22.400000000000002,37.5,80.0,50.0,8v8,Player21
5453.52,0.53,0.83,42.400000000000006,41.5,80.0,50.0,8v8,Player21
5456.52,0.66,0.94,52.800000000000004,47.0,80.0,50.0,8v8,Player21
5460.32,0.73,0.81,58.4,40.5,80.0,50.0,8v8,Player21
5594.96,0.57,0.25,45.599999999999994,12.5,80.0,50.0,8v8,Player21
5595.92,0.57,0.25,45.599999999999994,12.5,80.0,50.0,8v8,Player21
5645.6,0.61,0.43,48.8,21.5,80.0,50.0,8v8,Player21
5702.16,0.44,0.77,35.2,38.5,80.0,50.0,8v8,Player21
5704.6,0.42,0.72,33.6,36.0,80.0,50.0,8v8,Player21
0.12,0.55,0.43,22.0,8.6,40.0,20.0,5v5,Player21
0.12,0.55,0.43,22.0,8.6,40.0,20.0,5v5,Player21
3.84,0.49,0.47,19.6,9.399999999999999,40.0,20.0,5v5,Player21
7.64,0.4,0.73,16.0,14.6,40.0,20.0,5v5,Player21
148.12,0.58,0.52,23.2,10.4,40.0,20.0,5v5,Player21
151.2,0.57,0.53,22.799999999999997,10.600000000000001,40.0,20.0,5v5,Player21
274.52,0.53,0.29,21.200000000000003,5.8,40.0,20.0,5v5,Player21
274.52,0.53,0.29,21.200000000000003,5.8,40.0,20.0,5v5,Player21
274.52,0.53,0.29,21.200000000000003,5.8,40.0,20.0,5v5,Player21
290.64,0.2,0.11,8.0,2.2,40.0,20.0,5v5,Player21
290.64,0.2,0.11,8.0,2.2,40.0,20.0,5v5,Player21
308.96,0.19,0.27,7.6,5.4,40.0,20.0,5v5,Player21
310.12,0.2,0.3,8.0,6.0,40.0,20.0,5v5,Player21
432.04,0.76,0.65,30.4,13.0,40.0,20.0,5v5,Player21
505.44,0.01,0.95,0.4,19.0,40.0,20.0,5v5,Player21
589.64,0.93,0.39,37.2,7.800000000000001,40.0,20.0,5v5,Player21
590.88,0.91,0.35,36.4,7.0,40.0,20.0,5v5,Player21
594.8,0.8,0.12,32.0,2.4,40.0,20.0,5v5,Player21
594.8,0.8,0.12,32.0,2.4,40.0,20.0,5v5,Player21
808.64,0.44,0.25,17.6,5.0,40.0,20.0,5v5,Player21
811.72,0.41,0.15,16.4,3.0,40.0,20.0,5v5,Player21
843.44,0.44,0.21,17.6,4.2,40.0,20.0,5v5,Player21
845.12,0.47,0.23,18.799999999999997,4.6000000000000005,40.0,20.0,5v5,Player21
852.72,0.42,0.2,16.8,4.0,40.0,20.0,5v5,Player21
854.48,0.42,0.24,16.8,4.8,40.0,20.0,5v5,Player21
909.84,0.55,0.6,22.0,12.0,40.0,20.0,5v5,Player21
909.84,0.55,0.6,22.0,12.0,40.0,20.0,5v5,Player21
913.4,0.6,0.57,24.0,11.399999999999999,40.0,20.0,5v5,Player21
919.84,0.59,0.39,23.599999999999998,7.800000000000001,40.0,20.0,5v5,Player21
923.4,0.48,0.32,19.2,6.4,40.0,20.0,5v5,Player21
925.84,0.44,0.42,17.6,8.4,40.0,20.0,5v5,Player21
932.8,0.38,0.75,15.2,15.0,40.0,20.0,5v5,Player21
932.8,0.38,0.75,15.2,15.0,40.0,20.0,5v5,Player21
948.8,0.31,0.33,12.4,6.6000000000000005,40.0,20.0,5v5,Player21
949.16,0.31,0.34,12.4,6.800000000000001,40.0,20.0,5v5,Player21
950.64,0.28,0.34,11.200000000000001,6.800000000000001,40.0,20.0,5v5,Player21
952.48,0.29,0.33,11.6,6.6000000000000005,40.0,20.0,5v5,Player21
953.84,0.3,0.38,12.0,7.6,40.0,20.0,5v5,Player21
969.56,0.35,0.5,14.0,10.0,40.0,20.0,5v5,Player21
970.64,0.34,0.53,13.600000000000001,10.600000000000001,40.0,20.0,5v5,Player21
1096.48,0.45,0.53,18.0,10.600000000000001,40.0,20.0,5v5,Player21
1096.48,0.45,0.53,18.0,10.600000000000001,40.0,20.0,5v5,Player21
1102.28,0.36,0.82,14.399999999999999,16.4,40.0,20.0,5v5,Player21
1103.12,0.34,0.82,13.600000000000001,16.4,40.0,20.0,5v5,Player21
1104.96,0.28,0.83,11.200000000000001,16.599999999999998,40.0,20.0,5v5,Player21
1106.28,0.27,0.8,10.8,16.0,40.0,20.0,5v5,Player21
1136.28,0.63,0.97,25.2,19.4,40.0,20.0,5v5,Player21
1141.08,0.42,0.96,16.8,19.2,40.0,20.0,5v5,Player21
1151.52,0.19,1.01,7.6,20.2,40.0,20.0,5v5,Player21
1159.28,0.17,0.98,6.800000000000001,19.6,40.0,20.0,5v5,Player21
1160.64,0.16,0.96,6.4,19.2,40.0,20.0,5v5,Player21
1233.24,0.77,0.63,30.8,12.6,40.0,20.0,5v5,Player21
1234.68,0.75,0.62,30.0,12.4,40.0,20.0,5v5,Player21
1383.6,0.09,0.85,3.5999999999999996,17.0,40.0,20.0,5v5,Player21
1384.76,0.07,0.82,2.8000000000000003,16.4,40.0,20.0,5v5,Player21
1531.0,0.58,0.43,23.2,8.6,40.0,20.0,5v5,Player21
1531.0,0.58,0.43,23.2,8.6,40.0,20.0,5v5,Player21
1739.4,0.46,0.91,18.400000000000002,18.2,40.0,20.0,5v5,Player21
1739.4,0.46,0.91,18.400000000000002,18.2,40.0,20.0,5v5,Player21
1888.16,0.63,0.69,25.2,13.799999999999999,40.0,20.0,5v5,Player21
1888.16,0.63,0.69,25.2,13.799999999999999,40.0,20.0,5v5,Player21
1898.48,0.39,0.23,15.600000000000001,4.6000000000000005,40.0,20.0,5v5,Player21
1899.84,0.39,0.22,15.600000000000001,4.4,40.0,20.0,5v5,Player21
1940.72,0.17,0.25,6.800000000000001,5.0,40.0,20.0,5v5,Player21
1942.2,0.13,0.23,5.2,4.6000000000000005,40.0,20.0,5v5,Player21
2175.24,0.69,0.92,27.599999999999998,18.400000000000002,40.0,20.0,5v5,Player21
2175.24,0.69,0.92,27.599999999999998,18.400000000000002,40.0,20.0,5v5,Player21
2175.24,0.69,0.92,27.599999999999998,18.400000000000002,40.0,20.0,5v5,Player21
2439.76,0.5,0.48,20.0,9.6,40.0,20.0,5v5,Player21
2440.76,0.49,0.53,19.6,10.600000000000001,40.0,20.0,5v5,Player21
2569.4,0.49,0.25,19.6,5.0,40.0,20.0,5v5,Player21
2571.76,0.47,0.14,18.799999999999997,2.8000000000000003,40.0,20.0,5v5,Player21
2702.08,0.91,0.5,36.4,10.0,40.0,20.0,5v5,Player21
2702.08,0.91,0.5,36.4,10.0,40.0,20.0,5v5,Player21
2729.2,0.5,0.57,20.0,11.399999999999999,40.0,20.0,5v5,Player21
2729.2,0.5,0.57,20.0,11.399999999999999,40.0,20.0,5v5,Player21
2732.04,0.46,0.41,18.400000000000002,8.2,40.0,20.0,5v5,Player21
2736.24,0.45,0.29,18.0,5.8,40.0,20.0,5v5,Player21
2786.44,0.6,0.69,24.0,13.799999999999999,40.0,20.0,5v5,Player21
2787.48,0.58,0.72,23.2,14.399999999999999,40.0,20.0,5v5,Player21
2914.52,0.34,0.33,13.600000000000001,6.6000000000000005,40.0,20.0,5v5,Player21
2915.8,0.34,0.38,13.600000000000001,7.6,40.0,20.0,5v5,Player21
2926.6,0.6,0.75,24.0,15.0,40.0,20.0,5v5,Player21
2928.16,0.6,0.69,24.0,13.799999999999999,40.0,20.0,5v5,Player21
2951.8,0.69,0.08,27.599999999999998,1.6,40.0,20.0,5v5,Player21
2954.52,0.73,0.19,29.2,3.8,40.0,20.0,5v5,Player21
2975.8,0.51,0.29,20.4,5.8,40.0,20.0,5v5,Player21
2981.2,0.61,0.12,24.4,2.4,40.0,20.0,5v5,Player21
3143.76,0.52,0.39,20.8,7.800000000000001,40.0,20.0,5v5,Player21
3168.96,0.53,0.37,21.200000000000003,7.4,40.0,20.0,5v5,Player21
3168.96,0.53,0.37,21.200000000000003,7.4,40.0,20.0,5v5,Player21
3322.8,0.3,0.76,12.0,15.2,40.0,20.0,5v5,Player21
3326.96,0.44,0.79,17.6,15.8,40.0,20.0,5v5,Player21
3333.12,0.58,0.77,23.2,15.4,40.0,20.0,5v5,Player21
3337.0,0.65,0.54,26.0,10.8,40.0,20.0,5v5,Player21
3344.0,0.66,0.23,26.400000000000002,4.6000000000000005,40.0,20.0,5v5,Player21
3347.36,0.64,0.25,25.6,5.0,40.0,20.0,5v5,Player21
3444.4,0.53,0.24,21.200000000000003,4.8,40.0,20.0,5v5,Player21
3448.64,0.59,0.44,23.599999999999998,8.8,40.0,20.0,5v5,Player21
3454.16,0.63,0.61,25.2,12.2,40.0,20.0,5v5,Player21
3459.52,0.68,0.3,27.200000000000003,6.0,40.0,20.0,5v5,Player21
3465.92,0.71,0.25,28.4,5.0,40.0,20.0,5v5,Player21
3468.12,0.69,0.32,27.599999999999998,6.4,40.0,20.0,5v5,Player21
3669.24,0.42,0.48,16.8,9.6,40.0,20.0,5v5,Player21
3672.6,0.46,0.56,18.400000000000002,11.200000000000001,40.0,20.0,5v5,Player21
3774.92,0.61,0.73,24.4,14.6,40.0,20.0,5v5,Player21
3775.64,0.61,0.71,24.4,14.2,40.0,20.0,5v5,Player21
3790.8,0.7,0.16,28.0,3.2,40.0,20.0,5v5,Player21
3792.44,0.7,0.16,28.0,3.2,40.0,20.0,5v5,Player21
3806.04,0.45,0.01,18.0,0.2,40.0,20.0,5v5,Player21
3806.6,0.41,0.01,16.4,0.2,40.0,20.0,5v5,Player21
3812.04,0.3,0.07,12.0,1.4000000000000001,40.0,20.0,5v5,Player21
3816.84,0.33,0.16,13.200000000000001,3.2,40.0,20.0,5v5,Player21
3832.16,0.41,0.39,16.4,7.800000000000001,40.0,20.0,5v5,Player21
3834.24,0.45,0.33,18.0,6.6000000000000005,40.0,20.0,5v5,Player21
4027.0,0.42,0.47,16.8,9.399999999999999,40.0,20.0,5v5,Player21
4031.92,0.57,0.27,22.799999999999997,5.4,40.0,20.0,5v5,Player21
4100.92,0.7,0.27,28.0,5.4,40.0,20.0,5v5,Player21
4119.0,0.15,0.3,6.0,6.0,40.0,20.0,5v5,Player21
4119.8,0.14,0.3,5.6000000000000005,6.0,40.0,20.0,5v5,Player21
4122.12,0.16,0.34,6.4,6.800000000000001,40.0,20.0,5v5,Player21
4123.2,0.16,0.33,6.4,6.6000000000000005,40.0,20.0,5v5,Player21
4130.44,0.27,0.09,10.8,1.7999999999999998,40.0,20.0,5v5,Player21
4366.68,0.24,0.26,9.6,5.2,40.0,20.0,5v5,Player21
4367.76,0.24,0.25,9.6,5.0,40.0,20.0,5v5,Player21
4381.4,0.5,0.34,20.0,6.800000000000001,40.0,20.0,5v5,Player21
4383.6,0.56,0.28,22.400000000000002,5.6000000000000005,40.0,20.0,5v5,Player21
4539.76,0.51,0.41,20.4,8.2,40.0,20.0,5v5,Player21
4539.92,0.51,0.41,20.4,8.2,40.0,20.0,5v5,Player21
4550.04,0.51,0.28,20.4,5.6000000000000005,40.0,20.0,5v5,Player21
4552.64,0.57,0.33,22.799999999999997,6.6000000000000005,40.0,20.0,5v5,Player21
4592.76,0.6,0.52,24.0,10.4,40.0,20.0,5v5,Player21
4594.32,0.58,0.53,23.2,10.600000000000001,40.0,20.0,5v5,Player21
4793.68,0.27,0.73,10.8,14.6,40.0,20.0,5v5,Player21
4794.4,0.28,0.76,11.200000000000001,15.2,40.0,20.0,5v5,Player21
